,aac,bwt,fwt,afm,n_tasks,dataset,algo,datetime,dataset_name,agent_name,lr,batch_size,hiddens,epochs_per_task,gamma,dropout
348,36.63999999999999,-15.884210526315792,0.6210526315789473,15.98947368421053,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.6000000000000001,0.1
361,36.519999999999996,-17.18947368421053,1.0315789473684216,17.18947368421053,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,10,0.6000000000000001,0.4
60,36.440000000000005,-13.568421052631576,0.09473684210526338,13.936842105263162,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,10,0.7000000000000001,0.5
428,36.260000000000005,-11.76842105263158,1.3894736842105266,11.947368421052627,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.7000000000000001,0.30000000000000004
132,36.00000000000001,-5.242105263157894,0.5578947368421056,7.168421052631579,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.7000000000000001,0.4
166,35.99,-17.494736842105265,2.3578947368421055,17.6,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,10,0.8,0.5
430,35.980000000000004,-4.305263157894736,1.284210526315789,6.894736842105263,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.7000000000000001,0.0
122,35.82000000000001,-0.8947368421052629,3.4631578947368418,2.884210526315789,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.7000000000000001,0.4
155,35.769999999999996,-11.126315789473685,0.3684210526315789,11.347368421052632,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.8,0.4
386,35.71999999999999,-4.03157894736842,0.6526315789473686,5.494736842105264,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,10,100,1,0.6000000000000001,0.4
228,35.69,-9.0,-1.3684210526315788,10.147368421052631,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.8,0.5
242,35.660000000000004,-14.46315789473684,2.357894736842105,14.736842105263156,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.5,0.2
86,35.61999999999999,-4.705263157894737,1.2842105263157895,6.147368421052633,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,10,100,1,0.7000000000000001,0.5
354,35.25,-12.442105263157895,1.0842105263157897,12.884210526315789,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.6000000000000001,0.30000000000000004
65,35.14,-3.652631578947368,0.40000000000000063,6.3157894736842115,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.7000000000000001,0.1
425,34.97,-9.284210526315789,1.0526315789473686,10.052631578947368,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.7000000000000001,0.4
108,34.849999999999994,-5.673684210526315,2.8526315789473684,6.7894736842105265,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.7000000000000001,0.2
398,34.809999999999995,-3.031578947368422,1.368421052631579,5.421052631578949,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.6000000000000001,0.1
265,34.5,-13.652631578947368,0.1894736842105265,14.052631578947363,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,10,0.5,0.5
366,34.1,-15.052631578947372,0.168421052631579,15.442105263157897,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,10,0.6000000000000001,0.5
95,34.00000000000001,-17.842105263157897,1.7789473684210524,20.936842105263157,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.7000000000000001,0.0
260,33.940000000000005,-13.43157894736842,1.2210526315789474,13.652631578947368,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.5,0.30000000000000004
397,33.91,-3.305263157894737,1.042105263157895,6.357894736842107,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.6000000000000001,0.0
250,33.89999999999999,-11.094736842105263,1.5894736842105264,11.715789473684211,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.5,0.4
293,33.760000000000005,-3.642105263157896,1.1894736842105265,5.063157894736841,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,10,100,1,0.5,0.5
377,33.66,-8.326315789473684,1.6421052631578947,9.536842105263156,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,10,100,1,0.6000000000000001,0.30000000000000004
290,33.620000000000005,-5.305263157894737,-0.6315789473684207,6.621052631578948,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,10,100,1,0.5,0.30000000000000004
358,33.290000000000006,-11.231578947368423,1.6210526315789473,11.652631578947368,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.6000000000000001,0.4
399,33.230000000000004,-2.7052631578947364,0.10526315789473721,5.463157894736843,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.6000000000000001,0.2
78,32.919999999999995,-5.273684210526315,0.7894736842105265,7.631578947368421,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.7000000000000001,0.30000000000000004
375,32.879999999999995,-2.9473684210526314,1.1999999999999997,4.978947368421053,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.6000000000000001,0.0
314,32.57,-1.4315789473684202,-1.7789473684210528,6.410526315789473,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.5,0.0
159,32.45,-11.68421052631579,0.38947368421052636,12.063157894736841,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.8,0.5
302,32.38,-7.021052631578949,0.20000000000000023,8.031578947368422,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,10,100,1,0.5,0.4
100,31.99,-13.631578947368421,-1.1263157894736842,14.863157894736839,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.7000000000000001,0.1
85,31.95,-4.8315789473684205,0.7473684210526318,7.052631578947367,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.7000000000000001,0.4
373,31.940000000000005,-2.736842105263158,0.031578947368420845,5.221052631578948,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.6000000000000001,0.1
204,31.79,-11.873684210526319,1.2631578947368418,12.294736842105262,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.8,0.5
68,31.730000000000008,-4.8947368421052655,-0.9052631578947367,8.126315789473685,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.7000000000000001,0.2
381,31.71,-2.5473684210526315,0.4000000000000005,5.052631578947369,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.6000000000000001,0.2
407,31.479999999999997,-2.8421052631578942,-0.1894736842105261,7.14736842105263,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.6000000000000001,0.30000000000000004
111,31.369999999999994,-3.789473684210527,-0.44210526315789467,4.831578947368422,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.8,0.0
119,31.339999999999993,-3.6736842105263148,-2.4526315789473676,6.063157894736842,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.7000000000000001,0.5
387,31.26,-5.91578947368421,0.7052631578947368,7.8210526315789455,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,10,100,1,0.6000000000000001,0.5
318,31.2,-0.8421052631578955,-0.23157894736842125,4.073684210526316,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.5,0.2
274,30.99,-2.6631578947368415,1.0631578947368423,5.094736842105264,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.5,0.0
426,30.880000000000003,-8.51578947368421,0.37894736842105275,9.694736842105264,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.7000000000000001,0.5
380,30.79999999999999,-1.7157894736842103,1.3263157894736848,5.442105263157895,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.6000000000000001,0.30000000000000004
267,30.790000000000003,-9.49473684210526,0.18947368421052696,10.66315789473684,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.5,0.5
363,30.74,-8.989473684210523,0.4842105263157899,10.021052631578947,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,10,100,1,0.6000000000000001,0.5
135,30.68,-3.4842105263157896,-0.3263157894736839,4.789473684210526,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.8,0.2
316,30.639999999999997,-1.0315789473684214,0.10526315789473713,4.905263157894736,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.5,0.1
326,30.590000000000003,-1.7578947368421056,2.326315789473685,4.736842105263158,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.5,0.30000000000000004
139,30.470000000000006,-4.052631578947369,-0.8842105263157897,5.231578947368419,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.8,0.1
409,30.47,-3.2736842105263158,0.9263157894736843,5.410526315789474,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.6000000000000001,0.4
198,30.320000000000004,-3.315789473684211,0.7894736842105265,4.610526315789474,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.8,0.1
285,30.220000000000006,-2.642105263157895,-0.3157894736842105,5.610526315789474,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.5,0.1
150,30.089999999999996,-3.378947368421053,-0.16842105263157928,4.957894736842106,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.8,0.30000000000000004
287,29.590000000000003,-2.5263157894736845,-0.021052631578947108,4.905263157894735,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.5,0.2
190,29.57,-14.642105263157896,-0.8210526315789475,15.484210526315788,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.8,0.4
154,29.380000000000003,-3.136842105263156,0.04210526315789468,5.094736842105261,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.8,0.4
301,29.360000000000003,-2.7368421052631575,0.08421052631578946,5.484210526315792,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.5,0.30000000000000004
126,29.28,-12.052631578947365,-1.1894736842105262,13.442105263157893,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.7000000000000001,0.30000000000000004
390,29.28,-2.505263157894737,-0.3052631578947365,5.5473684210526315,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.6000000000000001,0.4
424,28.809999999999995,-2.473684210526316,-0.8947368421052632,4.31578947368421,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.7000000000000001,0.0
97,28.43,-5.726315789473685,-0.06315789473684189,8.263157894736844,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.7000000000000001,0.5
294,28.419999999999998,-0.947368421052631,-0.4736842105263155,3.873684210526314,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.5,0.4
332,28.190000000000005,-0.91578947368421,0.3368421052631577,3.6315789473684204,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.5,0.4
421,28.080000000000002,-2.936842105263158,-0.694736842105263,4.5473684210526315,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.7000000000000001,0.1
416,28.05,-2.905263157894737,-1.7473684210526317,7.136842105263159,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.6000000000000001,0.5
429,27.77,-1.9578947368421058,0.03157894736842103,3.757894736842105,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.7000000000000001,0.4
422,27.74,-2.6105263157894725,-0.6210526315789474,4.2,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.7000000000000001,0.2
162,27.619999999999997,-3.5684210526315794,-0.2105263157894736,5.094736842105264,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.8,0.5
427,27.300000000000004,-2.368421052631579,0.02105263157894739,4.147368421052632,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.7000000000000001,0.30000000000000004
330,27.18,-1.3684210526315792,0.905263157894737,4.473684210526316,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,64,100,1,0.5,0.5
344,27.080000000000002,-2.126315789473685,-0.6736842105263153,3.7789473684210533,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.6000000000000001,0.0
364,26.76,-1.7789473684210535,-0.010526315789473273,3.642105263157894,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.6000000000000001,0.4
305,26.73,-1.7789473684210517,-1.0526315789473681,4.663157894736843,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.5,0.5
353,26.610000000000003,-2.5789473684210527,-9.349246523159212e-17,4.631578947368421,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.6000000000000001,0.30000000000000004
356,26.370000000000005,-2.9473684210526314,-0.4210526315789466,4.726315789473683,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.6000000000000001,0.2
431,26.369999999999997,-2.305263157894736,0.15789473684210564,4.021052631578949,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.7000000000000001,0.5
384,26.330000000000002,-3.0947368421052635,-1.7368421052631575,6.726315789473684,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.01,64,100,1,0.6000000000000001,0.5
345,26.310000000000002,-2.9263157894736853,-0.557894736842105,4.378947368421053,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.6000000000000001,0.1
365,26.220000000000006,-2.3263157894736834,0.5368421052631579,4.094736842105262,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.6000000000000001,0.5
263,25.74,-2.4105263157894736,0.336842105263158,3.7894736842105257,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.5,0.5
241,25.72,-2.3052631578947373,-0.48421052631578954,3.5368421052631582,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.5,0.1
244,25.72,-2.4421052631578952,-0.8526315789473682,3.7052631578947373,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.5,0.0
270,25.71,-2.210526315789473,0.1578947368421051,3.5999999999999996,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.5,0.4
259,25.65,-2.5368421052631587,-0.17894736842105247,4.399999999999999,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.5,0.30000000000000004
253,25.640000000000004,-2.547368421052632,-0.44210526315789456,4.2210526315789485,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.001,64,100,1,0.5,0.2
235,23.9,-2.1263157894736837,0.5052631578947369,2.778947368421052,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.8,0.5
214,23.89,-3.326315789473685,-0.25263157894736826,5.463157894736843,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.8,0.2
401,22.66,-1.9789473684210528,1.5578947368421054,3.4,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.6000000000000001,0.2
337,21.74,-1.1999999999999997,1.115789473684211,3.0526315789473686,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.5,0.5
2,21.439999999999998,-11.105263157894738,-0.6947368421052631,12.957894736842107,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,50,0.5,0.2
324,20.26,-2.0105263157894733,0.28421052631578975,4.484210526315788,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.5,0.2
406,20.060000000000002,-0.42105263157894735,0.336842105263158,1.0315789473684212,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.6000000000000001,0.5
319,20.02,0.010526315789473648,0.5473684210526317,0.0,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.5,0.30000000000000004
411,20.02,0.021052631578947295,0.5684210526315789,0.04210526315789459,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.6000000000000001,0.4
309,20.009999999999998,0.010526315789473648,0.5578947368421053,0.010526315789473648,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.5,0.1
211,20.009999999999998,0.0,0.5578947368421053,0.021052631578947295,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.8,0.2
400,20.0,0.0,0.5473684210526317,0.0,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.6000000000000001,0.2
403,20.0,0.0,0.5473684210526317,0.0,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.6000000000000001,0.30000000000000004
405,20.0,0.0,0.5473684210526317,0.0,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.6000000000000001,0.30000000000000004
412,20.0,0.0,0.5473684210526317,0.0,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.6000000000000001,0.4
414,20.0,0.0,0.5473684210526317,2.7578947368421054,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.6000000000000001,0.5
216,20.0,0.0,0.5473684210526317,0.0,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.8,0.30000000000000004
395,20.0,0.010526315789473648,0.5473684210526317,0.0,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.6000000000000001,0.0
394,20.0,0.0,0.5473684210526317,0.0,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,10,0.6000000000000001,0.1
124,20.0,0.0,0.5473684210526317,0.0,20,split-cifar100,stable_sgd,2020-11-15-09-51-1,split-cifar100,stable_sgd,0.1,10,100,1,0.7000000000000001,0.30000000000000004
